asv,SRR9953697,SRR9953699,SRR9953702,SRR9953704,SRR9953706,SRR9953712,SRR9953718,SRR9953720,SRR9953722,SRR9953724,SRR9953726,SRR9953736,SRR9953741,SRR9953745,SRR9953750,SRR9953751,SRR9953756,SRR9953758,SRR9953760,SRR9953762,SRR9953765,SRR9953769,SRR9953775,SRR9953777,SRR9953779,SRR9953793,SRR9953795,SRR9953804,SRR9953806,SRR9953808,SRR9953816,SRR9953819,SRR9953821,SRR9953825,SRR9953836,SRR9953838,SRR9953840,SRR9953842,SRR9953844,SRR9953846,SRR9953848,SRR9953857,SRR9953859,SRR9953864,SRR9953874,SRR9953876,SRR9953879,SRR9953881,SRR9953883,SRR9953891,SRR9953893,SRR9953895,SRR9953897,SRR9953908,SRR9953910,SRR9953912,SRR9953919,SRR9953921,SRR9953924,SRR9953926,SRR9953928,SRR9953930,SRR9953932,SRR9953934,SRR9953936,SRR9953938,SRR9953943,SRR9953947,SRR9953949,SRR9953951,SRR9953953,SRR9953955,SRR9953957,SRR9953959,SRR9953961,SRR9953963,SRR9953965,SRR9953967,SRR9953969,SRR9953971,SRR9953973,SRR9953975,SRR9953976,SRR9953978,SRR9953980,SRR9953982,SRR9953984,SRR9953986,SRR9953987,SRR9953989,SRR9953991,SRR9953993,SRR9953995,SRR9953998,SRR9953999,SRR9954001,SRR9954003,SRR9954005,SRR9954007,SRR9954009,SRR9954015,SRR9954017,SRR9954019,SRR9954022,SRR9954027,SRR9954036,SRR9954039,SRR9954047,SRR9954049,SRR9954050,SRR9954054,SRR9954056,SRR9954058,SRR9954060,SRR9954066,SRR9954068,SRR9954070,SRR9954072,SRR9954074,SRR9954085,SRR9954087,SRR9953691,SRR9953696,SRR9953700,SRR9953705,SRR9953709,SRR9953711,SRR9953717,SRR9953728,SRR9953730,SRR9953732,SRR9953734,SRR9953739,SRR9953746,SRR9953748,SRR9953752,SRR9953754,SRR9953766,SRR9953771,SRR9953773,SRR9953781,SRR9953783,SRR9953785,SRR9953787,SRR9953789,SRR9953791,SRR9953797,SRR9953799,SRR9953801,SRR9953803,SRR9953810,SRR9953812,SRR9953826,SRR9953828,SRR9953830,SRR9953832,SRR9953834,SRR9953850,SRR9953852,SRR9953854,SRR9953855,SRR9953861,SRR9953865,SRR9953867,SRR9953870,SRR9953872,SRR9953884,SRR9953886,SRR9953889,SRR9953899,SRR9953901,SRR9953903,SRR9953905,SRR9953915,SRR9953917,SRR9953922,SRR9953940,SRR9953945,SRR9954013,SRR9954024,SRR9954026,SRR9954030,SRR9954032,SRR9954034,SRR9954038,SRR9954040,SRR9954045,SRR9954052,SRR9954062,SRR9954064,SRR9954075,SRR9954077,SRR9954079,SRR9954081,SRR9954083,SRR9954091,SRR9954093,SRR9954094,SRR9954097,SRR9954099,SRR9954101,SRR9954103,SRR9954105,SRR9954107,SRR9954109,SRR9954111,SRR9954113,SRR9954115,SRR9954117,SRR9954119,SRR7134368,SRR7134372,SRR7133912,SRR7133914,SRR7133915,SRR7133916,SRR7133918,SRR7133919,SRR7133904,SRR7133905,SRR7134081,SRR7134005,SRR7134004,SRR7134010,SRR7134009,SRR7134111,SRR7134112,SRR7134109,SRR7134115,SRR7134116,SRR7134113,SRR7134114,SRR7134103,SRR7134104,SRR7134260,SRR7134259,SRR7134262,SRR7134264,SRR7134263,SRR7134266,SRR7134265,SRR7134256,SRR7134255,SRR7134048,SRR7134046,SRR7134045,SRR7134052,SRR7134051,SRR7134050,SRR7134049,SRR7134044,SRR7134043,SRR7133885,SRR7133886,SRR7133887,SRR7133888,SRR7134026,SRR7134027,SRR7134028,SRR7134021,SRR7134022,SRR7134023,SRR7134024,SRR7134029,SRR7134030,SRR7133872,SRR7133876,SRR7133998,SRR7133848,SRR7133849,SRR7133850,SRR7133851,SRR7133844,SRR7133845,SRR7133846,SRR7133842,SRR7134015,SRR7134014,SRR7134013,SRR7134020,SRR7134019,SRR7134018,SRR7134017,SRR7134012,SRR7134399,SRR7134400,SRR7134395,SRR7134394,SRR7133921,SRR7133920,SRR7133906,SRR7133903,SRR7134145,SRR7134119,SRR7134118,SRR7134105,SRR7134352,SRR7134074,SRR7134085,SRR7134298,SRR7134297,SRR7134102,SRR7134108,SRR7134299,SRR7134311,SRR7134310,SRR7133938,SRR7133939,SRR7133940,SRR7133941,SRR7133934,SRR7133936,SRR7133942,SRR7133943,SRR7134329,SRR7134328,SRR7133907,SRR7134330,SRR7133909,SRR7133908,SRR7133910,SRR7134314,SRR7134315,SRR7134312,SRR7134313,SRR7134318,SRR7134319,SRR7133944,SRR7133945,SRR7133959,SRR7134134,SRR7134133,SRR7134162,SRR7134161,SRR7134160,SRR7134159,SRR7134158,SRR7134157,SRR7134148,SRR7133968_Glucose_goldford_X1_4.0,SRR7134016_Glucose_goldford_X7_4.0,SRR7134398_Glucose_goldford_X2_1.0,SRR7134401_Glucose_goldford_X8_4.0,SRR7134120_Glucose_goldford_X3_4.0,SRR7134117_Glucose_goldford_X9_4.0,SRR7134107_Glucose_goldford_X4_4.0,SRR7134106_Glucose_goldford_X10_4.0,SRR7133937_Glucose_goldford_X5_4.0,SRR7134351_Glucose_goldford_X6_1.0,SRR7134353_Glucose_goldford_X12_4.0
eee283d6984c1b32fdba53e16f71a997,27,1471,459,692,506,0,0,0,0,0,0,28,0,0,301,0,1698,254,35,0,0,0,0,719,2148,0,0,688,1863,1132,0,365,391,465,0,0,0,0,56,1045,1481,0,0,390,347,0,37,157,2963,476,304,519,568,188,103,54,49,18,0,0,0,0,1060,1292,661,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,699,510,613,747,0,56,36,0,179,41,0,26,119,86,0,76,977,564,0,0,0,0,0,0,0,232,401,1201,2164,1893,0,0,0,0,479,0,0,0,0,777,142,221,0,0,269,265,371,7237,0,0,2237,160,162,0,0,0,0,0,0,0,0,1025,866,735,55,27,93,94,1717,1449,965,0,0,0,0,0,0,0,0,708,598,495,621,671,43,27,0,675,0,95,0,0,816,1054,885,844,0,1598,570,0,33,0,0,0,0,0,2493,8071,317,3647,2743,0,0,0,0,3012,26,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdec5bb61cc224b5be91da56daa602cb,0,0,0,0,0,0,0,0,0,0,0,0,1840,4726,0,3160,0,0,0,0,0,4534,6674,0,0,0,0,0,0,0,0,0,0,0,2416,3191,2362,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2732,3798,4392,4566,0,0,0,0,0,0,0,0,0,0,0,0,2428,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,5359,0,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608,0,18,0,0,3202,4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0437d8007299859b9cef2ab6590ab691,0,0,0,0,0,0,0,0,0,0,0,0,1569,5165,0,2826,644,537,245,60,0,1849,2165,0,0,54,0,0,0,0,0,0,0,0,995,1398,660,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1566,1493,2124,2322,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,0,0,0,0,0,0,0,0,0,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,0,0,799,904,2036,0,0,0,49,54,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2001,0,0,0,0,0,0,0,12108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c4e4105adadb51f8c5c8efc404d496c,0,778,93,226,135,0,171,147,152,287,348,62,363,351,718,486,0,0,0,0,404,1402,1823,0,0,0,394,320,127,168,0,198,362,75,616,1098,499,1078,0,13,13,4,0,4,7,460,8,0,0,773,529,902,592,0,0,0,0,0,0,0,0,0,265,518,149,352,769,1182,1257,1228,0,0,4,0,0,0,0,1023,340,469,224,380,872,191,1293,1912,946,732,1021,641,592,777,1056,368,29,0,0,527,0,403,0,0,0,4,0,186,1151,79,312,85,0,4,4,0,0,0,14,0,0,1229,0,0,232,142,153,3,31,0,163,131,132,41,473,683,657,1261,0,1000,1547,0,8,0,0,0,3,0,799,593,265,891,271,370,394,0,0,0,0,32,28,77,0,265,634,524,317,452,1112,1017,724,511,899,885,1188,3,0,0,513,1494,0,0,0,118,85,116,244,0,620,0,0,0,0,577,728,795,1248,81,8,632,48,26,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73cfe74d48aaf90c86c2a6d95d217941,58,0,682,422,273,0,0,3,0,0,0,61,0,0,319,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,0,214,267,157,0,0,0,0,495,717,559,0,0,0,0,0,202,284,363,0,0,0,574,443,201,81,0,0,0,0,0,0,92,117,140,457,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,513,599,1782,525,495,0,0,0,0,0,0,518,551,318,44,430,0,0,0,0,0,0,210,492,1883,1364,0,4,0,0,0,0,0,0,0,0,1987,0,3376,1816,478,0,0,0,557,176,74,97,208,0,85,39,281,2,8,0,0,0,0,0,0,0,0,1438,935,553,1876,0,0,484,330,519,162,317,403,280,479,0,0,0,0,0,0,370,280,0,548,540,646,0,0,0,0,222,0,0,0,0,119,268,57,47,0,0,1006,0,0,0,1013,1257,1705,2144,0,0,44,0,0,0,0,0,0,1086,538,462,437,501,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617cf360b182edce2e0f38a88b81a6f7,536,0,224,124,126,0,1036,164,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7343,0,0,0,0,0,0,0,824,327,422,656,520,173,35,0,0,0,0,0,0,0,0,1070,788,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,229,149,314,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,904,449,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,265,1218,8216,4122,601,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,917,991,214,207,300,240,224,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,458,334,0,0,0,0,0,0,143,0,0,431,3069,1323,990,789,1014,1185,1798,763,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744c9664a0911ce13f16bfb62fd33627,1311,1800,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,1223,2685,0,652,772,2090,0,0,0,0,1358,0,0,0,0,0,0,0,526,146,820,1826,1080,1779,0,674,1613,1024,0,0,0,0,0,0,708,1612,464,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,1408,1119,1319,1577,0,954,1695,862,0,1508,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,2086,2209,1298,1166,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,1970,1687,0,1779,1621,1791,2101,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,1631,0,0,0,525,6,0,0,0,1486,1619,823,813,0,835,299,0,0,0,0,0,8,0,63,0,0,0,0,0,0,0,0,8,1473,1387,1236,1421,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
026b68ad384fbb3f5bb0f6769b1b4fce,0,13,0,0,0,740,0,0,0,0,0,172,0,0,0,0,744,219,41,168,0,0,0,84,152,323,0,18,57,45,359,372,683,1103,0,0,0,0,47,545,1211,0,0,190,230,0,652,2504,1887,13,0,0,0,439,80,19,43,45,455,111,164,53,853,203,12,0,0,0,0,0,830,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,8,18,12,0,98,27,0,0,25,0,10,19,0,723,42,0,0,541,11,0,0,0,0,0,61,51,99,226,133,0,0,1131,64,0,0,27,43,0,40,143,97,42,0,0,0,0,366,0,0,149,137,29,347,456,233,348,0,0,0,0,23,29,0,0,0,0,0,876,168,18,0,0,0,0,0,0,0,0,13,0,0,0,0,22,14,331,1900,0,54,468,370,0,0,8,0,0,14,1376,0,12,0,0,0,0,0,21,1470,0,168,1861,0,19,27,0,2062,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ead17a076e7b7b419bf50abe7eee3f4,88,243,49,51,37,95,14,53,17,41,54,305,0,0,128,0,343,588,438,79,300,0,0,915,295,56,103,158,295,199,22,997,1509,532,0,0,0,0,196,534,297,0,0,750,836,82,1167,1716,709,318,143,278,72,235,323,134,247,280,116,87,83,20,554,413,244,568,0,0,0,0,91,170,0,0,0,0,0,725,185,391,144,438,0,343,427,491,278,244,364,229,189,260,389,102,158,314,134,94,229,0,968,300,447,105,223,371,137,133,121,0,2,0,22,6,312,473,147,109,104,527,3,321,131,49,8,0,0,289,103,130,74,993,0,129,105,174,43,0,0,149,883,760,32,36,33,47,157,155,75,255,199,197,87,148,316,186,263,147,93,154,0,403,530,319,204,213,351,105,414,91,93,132,300,385,272,111,1634,0,265,88,96,95,129,129,152,0,216,292,27,172,0,213,327,187,471,360,111,125,195,99,0,27,18,7,139,318,295,249,257,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
fccbdff8fac6bb4a77fa3e3d96e7ec2a,0,0,248,211,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,52,0,0,1273,3209,0,0,50,62,0,0,0,45,0,0,0,129,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,1326,2247,0,234,0,8,0,0,0,0,0,0,0,1807,3080,2294,2413,1274,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1964,4706,3268,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,74,77,144,0,0,0,0,0,0,0,0,0,65,18,29,0,187,146,0,0,0,625,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945184b6386c192c0066e0a98a154780,0,37,20,35,20,422,0,0,0,0,0,0,0,0,24,0,376,725,961,316,0,0,0,0,0,496,0,42,93,83,9404,0,0,0,0,0,0,0,0,54,30,366,237,0,0,0,45,127,221,52,32,37,17,70,68,0,0,0,707,595,583,102,0,0,0,0,0,0,0,0,382,578,202,171,109,132,150,0,0,0,0,0,0,0,0,0,0,0,59,32,22,27,40,0,0,0,0,0,0,6,0,0,0,496,0,0,27,0,0,0,99,100,100,73,0,0,0,0,0,0,1131,0,0,24,0,0,0,0,0,0,0,0,0,21,0,29,205,0,0,0,0,0,382,407,276,356,0,0,0,0,70,73,24,0,0,0,0,22,17,0,465,0,0,0,0,0,0,0,51,35,23,20,35,0,0,617,0,0,0,471,471,0,0,0,0,0,19,125,90,1453,169,0,0,0,0,67,139,0,94,52,1130,5717,6897,2789,71,0,0,0,0,0,7452,0,31314,391,0,0,0,0,657,34557,0,5104,0,0,0,0,0,7365,570,5572,0,0,0,0,0,0,6729,0,3911,0,0,0,0,10420,0,9659,12291,9150,9438,5154,4593,3914,2456,1893,2174,3405,7959,3422,0,0,0,0,0,0,0,0,0,55356,5658,28162,20478,20995,42092,23690,47747,28943,64389,2671,4370,13607,15861,28411,9326,47296,6710,50529,0,2352,5739,12565,15732,7295,58054,4456,91360,0,1460,0,5167,7033,5140,56742,6940,68447,0,0,0,1614,2857,3342,38780,6775,60241,0,0,0,1024,0,1695,46416,5930,52898,0,0,0,1239,0,2634,83050,10455,64518,1691,0,0,966,0,4465,87237,8442,5920,10835,1686,7967,10965,4943,19742,124,4650,17719,15833
c0f775fff77049501c4f8b4f5460097c,0,0,194,19,30,0,0,0,0,0,0,350,0,0,14,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,67,1020,2541,1463,0,0,0,0,0,202,835,379,370,0,0,0,1146,162,347,0,0,0,6,18,0,0,0,0,0,0,0,0,1579,1243,746,1548,0,0,0,0,0,0,843,687,318,389,630,0,0,0,0,0,0,923,615,724,705,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,18,1351,1294,5,540,583,693,471,0,0,0,0,0,423,414,859,1840,107,0,0,0,0,1314,1020,759,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,294,84,6,10,0,0,0,0,0,0,0,951,484,396,319,0,0,0,0,0,1014,678,0,15,11,10,0,0,0,0,2160,0,0,0,0,1116,1299,1321,696,0,0,27,789,224,454,76,113,17,66,0,0,31,0,0,201,245,717,258,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
4605b879a4aa457b76cf5eb5fbab39c9,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,30,240,124,0,0,0,1028,644,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1214,0,0,0,0,0,0,0,0,0,0,0,698,841,664,467,438,271,0,0,0,0,0,0,0,0,682,862,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,922,1446,693,883,0,0,0,0,0,0,0,0,0,988,1467,819,850,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,1019,726,416,93,253,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,617,680,0,0,990,723,504,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcba105f35d8ebc9e22269c7491ad3a7,0,790,152,1017,584,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,5,0,0,0,0,0,510,39,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,579,980,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,896,670,944,1156,0,0,0,0,1542,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,370,0,0,0,0,0,0,0,0,0,1876,1870,3266,0,0,0,0,0,0,2,0,0,0,0,0,0,0,203,418,1367,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,1073,1335,2100,2315,1153,0,0,0,0,12,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d295b9a63b6148b9f4663819da1c914b,0,334,513,66,99,0,393,110,13,0,0,0,0,0,99,0,198,81,0,0,32,0,0,0,0,0,0,0,37,12,0,0,0,0,0,0,0,0,16,8633,4238,0,0,0,0,0,18,61,84,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25,104,24,172,0,0,0,0,0,0,655,285,89,46,41,9,18,37,23,562,23,12,0,0,0,0,0,0,39,0,0,25,0,0,0,0,0,0,0,0,0,0,0,93,0,309,981,46,738,0,0,0,0,0,0,232,422,258,76,0,0,0,37,0,0,0,0,0,0,0,0,0,15,10,21,0,0,0,0,1829,1427,873,0,205,355,250,36,25,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,454,19,0,0,0,0,0,0,0,53,334,755,163,1003,0,0,0,0,33,32,12,12,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
